spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sv_prn_1,sv_prn_2,sv_prn_3,sv_prn_4,sv_prn_5,sv_prn_6,sv_prn_7,sv_prn_8,sv_prn_9,sv_prn_10,sv_prn_11,sv_prn_12,sv_prn_13,sv_prn_14,sv_prn_15,sv_prn_16,sv_prn_17,sv_prn_18,sv_prn_19,sv_prn_20,sv_prn_21,sv_prn_22,sv_prn_23,sv_prn_24,sv_prn_25,sv_prn_26,sv_prn_27,sv_prn_28,sv_prn_29,sv_prn_30,sv_prn_31,sv_prn_32
1,0.1611014369761215,0.9869378536687246,-0.9942676194991711,-0.10692006741230366,-0.218300327037277,-0.975881635863396,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16117320869614554,0.9869261354319221,-0.9942676379114143,-0.10691989619363108,-0.2183006089226216,-0.9758815728068712,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1612449795638056,0.9869144119757639,-0.9942676642856572,-0.10691965093444608,-0.21830098448584714,-0.9758814887948792,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16131674957872205,0.986902683300312,-0.9942676773483492,-0.10691952946173541,-0.21830131803592503,-0.9758814141809331,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16138851874051535,0.9868909494056283,-0.9942676775971623,-0.10691952714796951,-0.21830162121163432,-0.9758813463615196,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16146028704880602,0.9868792102917748,-0.9942676853103639,-0.10691945542122458,-0.21830193460672714,-0.9758812762559594,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16153205450321448,0.9868674659588138,-0.9942676909708553,-0.10691940278304803,-0.2183021807240535,-0.9758812212001636,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16160382110336113,0.9868557164068072,-0.994267718464631,-0.10691914711190473,-0.21830238000243188,-0.975881176622069,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16167558684886651,0.9868439616358173,-0.9942677351972362,-0.10691899151113675,-0.2183026150487123,-0.9758811240427256,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16174735173935104,0.9868322016459063,-0.994267744278863,-0.10691890705867436,-0.21830284470140696,-0.9758810726698584,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1618191157744352,0.9868204364371362,-0.9942677457717326,-0.10691889317607625,-0.21830311239297437,-0.9758810127876966,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1618908789537395,0.9868086660095693,-0.9942677520542228,-0.10691883475348223,-0.21830342493634375,-0.9758809428721631,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16196264127688437,0.9867968903632679,-0.9942677714614977,-0.10691865427972323,-0.2183036537373782,-0.9758808916896113,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16203440274349035,0.9867851094982941,-0.9942677881940256,-0.10691849867894784,-0.21830403611327473,-0.9758808061523979,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16210616335317787,0.9867733234147105,-0.9942677965291792,-0.10691842116777948,-0.21830438783094086,-0.9758807274732697,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16217792310556742,0.9867615321125792,-0.9942678038690856,-0.10691835291167527,-0.21830474494214935,-0.9758806475874717,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1622496820002796,0.9867497355919627,-0.9942678095917211,-0.10691829969505177,-0.21830513838896423,-0.9758805595732375,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1623214400369348,0.9867379338529232,-0.9942678218456161,-0.10691818574206274,-0.21830549720334444,-0.9758804793061497,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16239319721515358,0.9867261268955232,-0.9942678289988989,-0.10691811922128236,-0.21830567377180196,-0.975880439807582,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16246495353455648,0.9867143147198253,-0.9942678433054513,-0.10691798617971926,-0.21830599000532455,-0.975880369065694,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1625367089947639,0.9867024973258918,-0.9942678630857859,-0.10691780223529246,-0.21830636783906288,-0.9758802845436093,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16260846359539652,0.9866906747137851,-0.9942678844211396,-0.10691760382982476,-0.2183066349626713,-0.9758802247874864,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16268021733607477,0.986678846883568,-0.9942679058186561,-0.10691740484590857,-0.21830688136360404,-0.9758801696670023,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16275197021641918,0.9866670138353029,-0.9942679264697099,-0.1069172128032884,-0.21830717318404547,-0.9758801043859799,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16282372223605035,0.9866551755690524,-0.9942679502930178,-0.106916991260141,-0.21830747352062707,-0.9758800371997783,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16289547339458874,0.986643332084879,-0.9942679746760914,-0.10691676451101256,-0.21830780196051383,-0.9758799637266712,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16296722369165492,0.9866314833828455,-0.9942680001165389,-0.10691652792837118,-0.21830806624531493,-0.9758799046051881,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16303897312686946,0.9866196294630144,-0.994268012681238,-0.10691641108315197,-0.21830831264616685,-0.9758798494843428,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16311072169985294,0.9866077703254486,-0.9942680315904622,-0.10691623523687913,-0.21830860134392188,-0.9758797849014297,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16318246941022582,0.9865959059702106,-0.9942680483848129,-0.10691607905762045,-0.21830888067388388,-0.9758797224140462,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16325421625760875,0.9865840363973634,-0.9942680653657425,-0.10691592114303403,-0.21830922472661876,-0.9758796454477686,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16332596224162224,0.9865721616069694,-0.9942680717102592,-0.1069158621419795,-0.21830954606957687,-0.9758795735616641,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1633977073618869,0.9865602815990917,-0.9942680830930599,-0.10691575628714438,-0.21830984782535473,-0.9758795060572132,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16346945161802334,0.9865483963737931,-0.9942680961552762,-0.10691563481438254,-0.21831012999395638,-0.9758794429344343,12,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16354119500965206,0.9865365059311363,-0.9942680998873354,-0.10691560010787761,-0.21831040506574395,-0.9758793813991721,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1636129375363937,0.9865246102711843,-0.9942681076002537,-0.10691552838110222,-0.21831070767307814,-0.9758793137039435,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1636846791978688,0.986512709394,-0.9942681208490447,-0.10691540517301218,-0.21831099012549507,-0.9758792505174121,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.163756419993698,0.9865008032996464,-0.9942681366480528,-0.10691525824880647,-0.21831125951979397,-0.9758791902519908,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16382815992350191,0.9864888919881863,-0.9942681483417927,-0.10691514950175657,-0.21831144346868372,-0.9758791491012705,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1638998989869011,0.9864769754596828,-0.9942681566766851,-0.10691507199056104,-0.21831171626941434,-0.9758790880736725,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16397163718351615,0.9864650537141989,-0.9942681749014662,-0.10691490250712125,-0.21831196494103453,-0.9758790324438703,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16404337451296774,0.9864531267517976,-0.9942682043844981,-0.10691462832571476,-0.21831222809009582,-0.975878973575278,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16411511097487644,0.9864411945725422,-0.9942682270254248,-0.10691441777290041,-0.21831249720044615,-0.9758789133730195,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16418684656886295,0.9864292571764954,-0.9942682534605165,-0.10691417193512827,-0.21831268058154044,-0.975878872349075,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1642585812945478,0.9864173145637207,-0.9942682769721468,-0.10691395328411711,-0.21831294231120038,-0.9758788137978129,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1643303151515516,0.9864053667342811,-0.994268287359545,-0.10691385668432941,-0.21831333291855942,-0.9758787264153217,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1644020481394951,0.9863934136882399,-0.994268297560334,-0.1069137618198671,-0.21831367640319999,-0.9758786495744842,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1644737802579989,0.9863814554256601,-0.9942683165312893,-0.10691358539510203,-0.2183139364295699,-0.9758785914039849,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1645455115066836,0.9863694919466051,-0.9942683315214321,-0.10691344599061241,-0.2183142651528429,-0.9758785178651973,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16461724188516988,0.9863575232511381,-0.9942683531047152,-0.10691324527128289,-0.21831460494707938,-0.9758784418495987,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1646889713930784,0.9863455493393225,-0.9942683833958827,-0.10691296357008274,-0.21831492628964116,-0.9758783699617225,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1647607000300298,0.9863335702112215,-0.9942684098306147,-0.10691271773227372,-0.21831515991588857,-0.9758783176968837,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16483242779564475,0.9863215858668984,-0.9942684261890186,-0.1069125656020481,-0.21831538758082164,-0.9758782667656021,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16490415468954392,0.9863095963064168,-0.9942684430449918,-0.1069124088442864,-0.21831569472975348,-0.9758781980527411,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.164975880711348,0.98629760152984,-0.9942684543030268,-0.1069123041462956,-0.2183159212591733,-0.9758781473753567,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16504760586067765,0.9862856015372314,-0.9942684680490101,-0.10691217631062626,-0.21831616198215303,-0.9758780935226399,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16511933013715352,0.9862735963286545,-0.9942684759482782,-0.10691210284849936,-0.21831651341497008,-0.9758780149026471,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16519105354039637,0.9862615859041728,-0.9942684889478495,-0.10691198195412971,-0.21831685065418902,-0.9758779394578179,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16526277607002685,0.9862495702638496,-0.9942685041865624,-0.10691184023584897,-0.21831718193208377,-0.9758778653464958,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16533449772566564,0.9862375494077489,-0.9942685209180241,-0.10691168463495802,-0.21831745189374252,-0.9758778049523533,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16540621850693346,0.9862255233359338,-0.9942685329223663,-0.10691157299565623,-0.21831766053917756,-0.9758777582754412,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16547793841345101,0.9862134920484682,-0.9942685418167673,-0.10691149027845115,-0.21831786918460214,-0.9758777115984846,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.165549657444839,0.9862014555454157,-0.9942685506489627,-0.10691140813968907,-0.21831810706876098,-0.9758776583803489,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16562137560071813,0.9861894138268398,-0.9942685684999286,-0.10691124212683498,-0.218318302088343,-0.9758776147515953,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16569309288070916,0.9861773668928042,-0.9942685889009987,-0.10691105239785484,-0.21831856069508127,-0.9758775568973949,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1657648092844328,0.9861653147433729,-0.9942686101106093,-0.10691085514912459,-0.21831878949532274,-0.9758775057112942,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16583652481150973,0.9861532573786093,-0.9942686334971141,-0.10691063765491905,-0.21831903135362912,-0.9758774516038441,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16590823946156072,0.9861411947985772,-0.9942686568835714,-0.10691042016070754,-0.21831934134101616,-0.9758773822547713,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1659799532342065,0.9861291270033405,-0.9942686729928321,-0.10691027034421323,-0.2183196910703499,-0.9758773040146732,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16605166612906785,0.9861170539929631,-0.994268693269321,-0.10691008177209906,-0.21831993094150806,-0.9758772503515466,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16612337814576547,0.9861049757675088,-0.9942687065174373,-0.10690995856393468,-0.21832024121270233,-0.9758771809386811,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16619508928392013,0.9860928923270412,-0.9942687341953771,-0.10690970115720308,-0.2183204802322168,-0.9758771274659399,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16626679954315257,0.9860808036716247,-0.9942687451421395,-0.10690959935139299,-0.21832080611628418,-0.9758770545600177,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16633850892308355,0.9860687098013228,-0.9942687685905669,-0.10690938127871494,-0.21832101050349126,-0.9758770088349937,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16641021742333387,0.9860566107161995,-0.9942687689015538,-0.1069093783865035,-0.21832136789721093,-0.9758769288796055,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16648192504352427,0.9860445064163191,-0.9942687915413688,-0.10690916783356871,-0.21832163927796597,-0.9758768681667691,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1665536317832755,0.9860323969017454,-0.9942688110712831,-0.10690898620273767,-0.2183219214458049,-0.9758768050405808,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1666253376422084,0.9860202821725423,-0.9942688239460813,-0.10690886646521156,-0.21832217834910198,-0.9758767475664655,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16669704261994372,0.9860081622287742,-0.9942688313475286,-0.10690879763059553,-0.2183225113298182,-0.9758766730722901,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16676874671610226,0.985996037070505,-0.9942688414856381,-0.10690870334452258,-0.21832284686534834,-0.9758765980064332,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16684044993030483,0.9859839066977987,-0.9942688597093335,-0.10690853386096695,-0.21832320028472274,-0.9758765189394798,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16691215226217213,0.9859717711107198,-0.9942688755695228,-0.10690838635821166,-0.21832357300729388,-0.9758764355538712,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1669838537113251,0.9859596303093321,-0.9942688984579143,-0.10690817349148554,-0.21832381458146413,-0.9758763815087433,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16705555427738444,0.9859474842937,-0.9942689251402481,-0.1069079253397786,-0.21832401073627464,-0.9758763376248176,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16712725395997102,0.9859353330638878,-0.9942689476553626,-0.10690771594369515,-0.21832435961362046,-0.9758762595735704,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16719895275870567,0.9859231766199597,-0.9942689712277695,-0.10690749671408911,-0.21832455264582593,-0.9758762163881237,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16727065067320912,0.9859110149619799,-0.9942689963550311,-0.10690726302342182,-0.2183248700134629,-0.9758761453860856,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1673423477031023,0.9858988480900127,-0.9942690053112696,-0.10690717972773593,-0.21832522683912467,-0.9758760655563005,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.16741404384800598,0.9858866760041226,-0.9942690122150319,-0.10690711552064537,-0.21832556237444506,-0.97587599048951,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16748573910754103,0.9858744987043739,-0.9942690324287267,-0.10690692752690824,-0.21832571736790948,-0.9758759558139486,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1675574334813283,0.9858623161908311,-0.9942690487240486,-0.10690677597503052,-0.21832592885165705,-0.9758759085001849,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16762912696898857,0.9858501284635585,-0.9942690721718569,-0.10690655790228588,-0.21832619994825714,-0.9758758478495887,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.1677008195701427,0.9858379355226204,-0.9942690951220524,-0.10690634445707627,-0.2183265042577197,-0.9758757797684109,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16777251128441162,0.9858257373680817,-0.9942691187563525,-0.10690612464899363,-0.21832690423159912,-0.9758756902847033,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0,0.16784420211141612,0.9858135340000066,-0.9942691566333265,-0.10690577237761104,-0.21832722159906587,-0.9758756192819003,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1,0.1679158920507771,0.9858013254184597,-0.9942691905918869,-0.10690545654808345,-0.21832756678583645,-0.975875542055121,11,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
